,profit
10522,97.07959852778825
10523,97.07959852778825
10524,97.07959852778825
10525,97.07959852778825
10526,97.07959852778825
10527,97.07959852778825
10528,97.07959852778825
10529,97.07959852778825
10530,97.07959852778825
10531,97.07959852778825
10532,97.07959852778825
10533,97.07959852778825
10534,97.07959852778825
10535,97.07959852778825
10536,97.07959852778825
10537,97.07959852778825
10538,97.07959852778825
10539,97.07959852778825
10540,97.07959852778825
10541,97.07959852778825
10542,97.07959852778825
10543,97.07959852778825
10544,97.07959852778825
10545,97.07959852778825
10546,97.07959852778825
10547,97.07959852778825
10548,97.07959852778825
10549,97.07959852778825
10550,97.07959852778825
10551,97.07959852778825
10552,97.07959852778825
10553,97.07959852778825
10554,97.07959852778825
10555,97.07959852778825
10556,97.07959852778825
10557,97.07959852778825
10558,97.07959852778825
10559,97.07959852778825
10560,97.07959852778825
10561,97.07959852778825
10562,97.07959852778825
10563,97.07959852778825
10564,97.07959852778825
10565,97.07959852778825
10566,97.07959852778825
10567,97.07959852778825
10568,97.07959852778825
10569,97.07959852778825
10570,97.07959852778825
10571,97.07959852778825
10572,97.07959852778825
10573,97.07959852778825
10574,97.07959852778825
10575,97.07959852778825
10576,97.07959852778825
10577,97.07959852778825
10578,97.07959852778825
10579,97.07959852778825
10580,97.07959852778825
10581,97.07959852778825
10582,97.07959852778825
10583,97.07959852778825
10584,97.07959852778825
10585,97.07959852778825
10586,97.07959852778825
10587,97.07959852778825
10588,97.07959852778825
10589,97.07959852778825
10590,97.07959852778825
10591,97.07959852778825
10592,97.07959852778825
10593,97.07959852778825
10594,97.07959852778825
10595,97.07959852778825
10596,97.07959852778825
10597,97.07959852778825
10598,97.07959852778825
10599,97.07959852778825
10600,97.07959852778825
10601,97.07959852778825
10602,97.07959852778825
10603,97.07959852778825
10604,97.07959852778825
10605,97.07959852778825
10606,97.07959852778825
10607,97.07959852778825
10608,97.07959852778825
10609,97.07959852778825
10610,97.07959852778825
10611,97.07959852778825
10612,97.07959852778825
10613,97.07959852778825
10614,97.07959852778825
10615,97.07959852778825
10616,97.07959852778825
10617,97.07959852778825
10618,97.07959852778825
10619,97.07959852778825
10620,97.07959852778825
10621,97.07959852778825
10622,97.07959852778825
10623,97.07959852778825
10624,97.07959852778825
10625,97.07959852778825
10626,97.07959852778825
10627,97.07959852778825
10628,97.07959852778825
10629,97.07959852778825
10630,97.07959852778825
10631,97.07959852778825
10632,97.07959852778825
10633,97.07959852778825
10634,97.07959852778825
10635,97.07959852778825
10636,97.07959852778825
10637,97.07959852778825
10638,97.07959852778825
10639,97.07959852778825
10640,97.07959852778825
10641,97.07959852778825
10642,97.07959852778825
10643,97.07959852778825
10644,97.07959852778825
10645,97.07959852778825
10646,97.07959852778825
10647,97.07959852778825
10648,97.07959852778825
10649,97.07959852778825
10650,97.07959852778825
10651,97.07959852778825
10652,97.07959852778825
10653,97.07959852778825
10654,97.07959852778825
10655,97.07959852778825
10656,97.07959852778825
10657,97.07959852778825
10658,97.07959852778825
10659,97.07959852778825
10660,97.07959852778825
10661,97.07959852778825
10662,97.07959852778825
10663,97.07959852778825
10664,97.07959852778825
10665,97.07959852778825
10666,97.07959852778825
10667,97.07959852778825
10668,97.07959852778825
10669,97.07959852778825
10670,97.07959852778825
10671,97.07959852778825
10672,97.07959852778825
10673,97.07959852778825
10674,97.07959852778825
10675,97.07959852778825
10676,97.07959852778825
10677,97.07959852778825
10678,97.07959852778825
10679,97.07959852778825
10680,97.07959852778825
10681,97.07959852778825
10682,97.07959852778825
10683,97.07959852778825
10684,97.07959852778825
10685,97.07959852778825
10686,97.07959852778825
10687,97.07959852778825
10688,97.07959852778825
10689,97.07959852778825
10690,97.07959852778825
10691,97.07959852778825
10692,97.07959852778825
10693,97.07959852778825
10694,97.07959852778825
10695,97.07959852778825
10696,97.07959852778825
10697,97.07959852778825
10698,97.07959852778825
10699,97.07959852778825
10700,97.07959852778825
10701,97.07959852778825
10702,97.07959852778825
10703,97.07959852778825
10704,97.07959852778825
10705,97.07959852778825
10706,97.07959852778825
10707,97.07959852778825
10708,97.07959852778825
10709,97.07959852778825
10710,97.07959852778825
10711,97.07959852778825
10712,97.07959852778825
10713,97.07959852778825
10714,97.07959852778825
10715,97.07959852778825
10716,97.07959852778825
10717,97.07959852778825
10718,97.07959852778825
10719,97.07959852778825
10720,97.07959852778825
10721,97.07959852778825
10722,97.07959852778825
10723,97.07959852778825
10724,97.07959852778825
10725,97.07959852778825
10726,97.07959852778825
10727,97.07959852778825
10728,97.07959852778825
10729,97.07959852778825
10730,97.07959852778825
10731,97.07959852778825
10732,97.07959852778825
10733,97.07959852778825
10734,97.07959852778825
10735,97.07959852778825
10736,97.07959852778825
10737,97.07959852778825
10738,97.07959852778825
10739,97.07959852778825
10740,97.07959852778825
10741,97.07959852778825
10742,97.07959852778825
10743,97.07959852778825
10744,97.07959852778825
10745,97.07959852778825
10746,97.07959852778825
10747,97.07959852778825
10748,97.07959852778825
10749,97.07959852778825
10750,97.07959852778825
10751,97.07959852778825
10752,97.07959852778825
10753,97.07959852778825
10754,97.07959852778825
10755,97.07959852778825
10756,97.07959852778825
10757,97.07959852778825
10758,97.07959852778825
10759,97.07959852778825
10760,97.07959852778825
10761,97.07959852778825
10762,97.07959852778825
10763,97.07959852778825
10764,97.07959852778825
10765,97.07959852778825
10766,97.07959852778825
10767,97.07959852778825
10768,97.07959852778825
10769,97.07959852778825
10770,97.07959852778825
10771,97.07959852778825
10772,97.07959852778825
10773,97.07959852778825
10774,97.07959852778825
10775,97.07959852778825
10776,97.07959852778825
10777,97.07959852778825
10778,97.07959852778825
10779,97.07959852778825
10780,97.07959852778825
10781,97.07959852778825
10782,97.07959852778825
10783,97.07959852778825
10784,97.07959852778825
10785,97.07959852778825
10786,97.07959852778825
10787,97.07959852778825
10788,97.07959852778825
10789,97.07959852778825
10790,97.07959852778825
10791,97.07959852778825
10792,97.07959852778825
10793,97.07959852778825
10794,97.07959852778825
10795,97.07959852778825
10796,97.07959852778825
10797,97.07959852778825
10798,97.07959852778825
10799,97.07959852778825
10800,97.07959852778825
10801,97.07959852778825
10802,97.07959852778825
10803,97.07959852778825
10804,97.07959852778825
10805,97.07959852778825
10806,97.07959852778825
10807,97.07959852778825
10808,97.07959852778825
10809,97.07959852778825
10810,97.07959852778825
10811,97.07959852778825
10812,97.07959852778825
10813,97.07959852778825
10814,97.07959852778825
10815,97.07959852778825
10816,97.07959852778825
10817,97.07959852778825
10818,97.07959852778825
10819,97.07959852778825
10820,97.07959852778825
10821,97.07959852778825
10822,97.07959852778825
10823,97.07959852778825
10824,97.07959852778825
10825,97.07959852778825
10826,97.07959852778825
10827,97.07959852778825
10828,97.07959852778825
10829,97.07959852778825
10830,97.07959852778825
10831,97.07959852778825
10832,97.07959852778825
10833,106.66519896569423
10834,106.66519896569423
10835,106.66519896569423
10836,106.66519896569423
10837,106.66519896569423
10838,106.66519896569423
10839,106.66519896569423
10840,106.66519896569423
10841,106.66519896569423
10842,106.66519896569423
10843,106.66519896569423
10844,106.66519896569423
10845,106.66519896569423
10846,106.66519896569423
10847,106.66519896569423
10848,106.66519896569423
10849,106.66519896569423
10850,106.66519896569423
10851,106.66519896569423
10852,106.66519896569423
10853,106.66519896569423
10854,106.66519896569423
10855,106.66519896569423
10856,106.66519896569423
10857,106.66519896569423
10858,106.66519896569423
10859,106.66519896569423
10860,106.66519896569423
10861,106.66519896569423
10862,106.66519896569423
10863,106.66519896569423
10864,106.66519896569423
10865,106.66519896569423
10866,106.66519896569423
10867,106.66519896569423
10868,106.66519896569423
10869,106.66519896569423
10870,106.66519896569423
10871,106.66519896569423
10872,106.66519896569423
10873,106.66519896569423
10874,106.66519896569423
10875,106.66519896569423
10876,106.66519896569423
10877,106.66519896569423
10878,106.66519896569423
10879,106.66519896569423
10880,106.66519896569423
10881,106.66519896569423
10882,106.66519896569423
10883,106.66519896569423
10884,106.66519896569423
10885,106.66519896569423
10886,106.66519896569423
10887,106.66519896569423
10888,106.66519896569423
10889,106.66519896569423
10890,106.66519896569423
10891,106.66519896569423
10892,106.66519896569423
10893,106.66519896569423
10894,106.66519896569423
10895,106.66519896569423
10896,106.66519896569423
10897,106.66519896569423
10898,106.66519896569423
10899,106.66519896569423
10900,106.66519896569423
10901,106.66519896569423
10902,106.66519896569423
10903,106.66519896569423
10904,106.66519896569423
10905,106.66519896569423
10906,106.66519896569423
10907,106.66519896569423
10908,106.66519896569423
10909,106.66519896569423
10910,106.66519896569423
10911,106.66519896569423
10912,106.66519896569423
10913,106.66519896569423
10914,106.66519896569423
10915,106.66519896569423
10916,106.66519896569423
10917,106.66519896569423
10918,106.66519896569423
10919,106.66519896569423
10920,106.66519896569423
10921,106.66519896569423
10922,106.66519896569423
10923,106.66519896569423
10924,106.66519896569423
10925,106.66519896569423
10926,106.66519896569423
10927,106.66519896569423
10928,106.66519896569423
10929,106.66519896569423
10930,106.66519896569423
10931,106.66519896569423
10932,106.66519896569423
10933,106.66519896569423
10934,106.66519896569423
10935,106.66519896569423
10936,106.66519896569423
10937,106.66519896569423
10938,106.66519896569423
10939,106.66519896569423
10940,106.66519896569423
10941,106.66519896569423
10942,106.66519896569423
10943,106.66519896569423
10944,106.66519896569423
10945,106.66519896569423
10946,106.66519896569423
10947,106.66519896569423
10948,106.66519896569423
10949,106.66519896569423
10950,106.66519896569423
10951,106.66519896569423
10952,106.66519896569423
10953,106.66519896569423
10954,106.66519896569423
10955,106.66519896569423
10956,106.66519896569423
10957,106.66519896569423
10958,106.66519896569423
10959,106.66519896569423
10960,106.66519896569423
10961,106.66519896569423
10962,106.66519896569423
10963,106.66519896569423
10964,106.66519896569423
10965,106.66519896569423
10966,106.66519896569423
10967,106.66519896569423
10968,106.66519896569423
10969,106.66519896569423
10970,106.66519896569423
10971,106.66519896569423
10972,106.66519896569423
10973,106.66519896569423
10974,106.66519896569423
10975,106.66519896569423
10976,106.66519896569423
10977,106.66519896569423
10978,106.66519896569423
10979,106.66519896569423
10980,106.66519896569423
10981,106.66519896569423
10982,106.66519896569423
10983,106.66519896569423
10984,106.66519896569423
10985,106.66519896569423
10986,106.66519896569423
10987,106.66519896569423
10988,106.66519896569423
10989,106.66519896569423
10990,106.66519896569423
10991,106.66519896569423
10992,106.66519896569423
10993,106.66519896569423
10994,106.66519896569423
10995,106.66519896569423
10996,106.66519896569423
10997,106.66519896569423
10998,106.66519896569423
10999,106.66519896569423
11000,106.66519896569423
11001,106.66519896569423
11002,106.66519896569423
11003,106.66519896569423
11004,106.66519896569423
11005,106.66519896569423
11006,106.66519896569423
11007,106.66519896569423
11008,106.66519896569423
11009,106.66519896569423
11010,106.66519896569423
11011,106.66519896569423
11012,106.66519896569423
11013,106.66519896569423
11014,106.66519896569423
11015,106.66519896569423
11016,106.66519896569423
11017,106.66519896569423
11018,106.66519896569423
11019,106.66519896569423
11020,106.66519896569423
11021,106.66519896569423
11022,106.66519896569423
11023,106.66519896569423
11024,106.66519896569423
11025,106.66519896569423
11026,106.66519896569423
11027,106.66519896569423
11028,106.66519896569423
11029,106.66519896569423
11030,106.66519896569423
11031,106.66519896569423
11032,106.66519896569423
11033,106.66519896569423
11034,106.66519896569423
11035,106.66519896569423
11036,106.66519896569423
11037,106.66519896569423
11038,106.66519896569423
11039,106.66519896569423
11040,106.66519896569423
11041,106.66519896569423
11042,106.66519896569423
11043,106.66519896569423
11044,106.66519896569423
11045,106.66519896569423
11046,106.66519896569423
11047,106.66519896569423
11048,106.66519896569423
11049,106.66519896569423
11050,106.66519896569423
11051,106.66519896569423
11052,106.66519896569423
11053,106.66519896569423
11054,106.66519896569423
11055,106.66519896569423
11056,106.66519896569423
11057,106.66519896569423
11058,106.66519896569423
11059,106.66519896569423
11060,106.66519896569423
11061,106.66519896569423
11062,106.66519896569423
11063,106.66519896569423
11064,106.66519896569423
11065,106.66519896569423
11066,106.66519896569423
11067,106.66519896569423
11068,106.66519896569423
11069,106.66519896569423
11070,106.66519896569423
11071,106.66519896569423
11072,106.66519896569423
11073,106.66519896569423
11074,106.66519896569423
11075,106.66519896569423
11076,106.66519896569423
11077,106.66519896569423
11078,106.66519896569423
11079,106.66519896569423
11080,106.66519896569423
11081,106.66519896569423
11082,106.66519896569423
11083,106.66519896569423
11084,106.66519896569423
11085,106.66519896569423
11086,106.66519896569423
11087,106.66519896569423
11088,106.66519896569423
11089,106.66519896569423
11090,106.66519896569423
11091,106.66519896569423
11092,106.66519896569423
11093,106.66519896569423
11094,131.28659896569272
11095,131.28659896569272
11096,131.28659896569272
11097,131.28659896569272
11098,131.28659896569272
11099,131.28659896569272
11100,131.28659896569272
11101,131.28659896569272
11102,131.28659896569272
11103,131.28659896569272
11104,131.28659896569272
11105,131.28659896569272
11106,131.28659896569272
11107,131.28659896569272
11108,131.28659896569272
11109,131.28659896569272
11110,131.28659896569272
11111,131.28659896569272
11112,131.28659896569272
11113,131.28659896569272
11114,131.28659896569272
11115,131.28659896569272
11116,131.28659896569272
11117,131.28659896569272
11118,131.28659896569272
11119,131.28659896569272
11120,131.28659896569272
11121,131.28659896569272
11122,131.28659896569272
11123,131.28659896569272
11124,131.28659896569272
11125,131.28659896569272
11126,131.28659896569272
11127,131.28659896569272
11128,131.28659896569272
11129,131.28659896569272
11130,131.28659896569272
11131,131.28659896569272
11132,131.28659896569272
11133,131.28659896569272
11134,131.28659896569272
11135,131.28659896569272
11136,131.28659896569272
11137,131.28659896569272
11138,131.28659896569272
11139,131.28659896569272
11140,131.28659896569272
11141,131.28659896569272
11142,131.28659896569272
11143,131.28659896569272
11144,131.28659896569272
11145,131.28659896569272
11146,131.28659896569272
11147,131.28659896569272
11148,131.28659896569272
11149,131.28659896569272
11150,131.28659896569272
11151,131.28659896569272
11152,131.28659896569272
11153,131.28659896569272
11154,131.28659896569272
11155,131.28659896569272
11156,131.28659896569272
11157,131.28659896569272
11158,131.28659896569272
11159,131.28659896569272
11160,131.28659896569272
11161,131.28659896569272
11162,131.28659896569272
11163,131.28659896569272
11164,131.28659896569272
11165,131.28659896569272
11166,131.28659896569272
11167,131.28659896569272
11168,131.28659896569272
11169,131.28659896569272
11170,131.28659896569272
11171,131.28659896569272
11172,131.28659896569272
11173,131.28659896569272
11174,131.28659896569272
11175,131.28659896569272
11176,131.28659896569272
11177,131.28659896569272
11178,131.28659896569272
11179,131.28659896569272
11180,131.28659896569272
11181,131.28659896569272
11182,131.28659896569272
11183,131.28659896569272
11184,131.28659896569272
11185,131.28659896569272
11186,131.28659896569272
11187,131.28659896569272
11188,131.28659896569272
11189,131.28659896569272
11190,131.28659896569272
11191,131.28659896569272
11192,131.28659896569272
11193,131.28659896569272
11194,131.28659896569272
11195,131.28659896569272
11196,131.28659896569272
11197,131.28659896569272
11198,131.28659896569272
11199,131.28659896569272
11200,131.28659896569272
11201,131.28659896569272
11202,131.28659896569272
11203,131.28659896569272
11204,131.28659896569272
11205,131.28659896569272
11206,131.28659896569272
11207,131.28659896569272
11208,131.28659896569272
11209,131.28659896569272
11210,131.28659896569272
11211,131.28659896569272
11212,131.28659896569272
11213,131.28659896569272
11214,131.28659896569272
11215,131.28659896569272
11216,131.28659896569272
11217,131.28659896569272
11218,131.28659896569272
11219,131.28659896569272
11220,131.28659896569272
11221,131.28659896569272
11222,131.28659896569272
11223,131.28659896569272
11224,131.28659896569272
11225,131.28659896569272
11226,131.28659896569272
11227,131.28659896569272
11228,131.28659896569272
11229,131.28659896569272
11230,131.28659896569272
11231,131.28659896569272
11232,131.28659896569272
11233,131.28659896569272
11234,131.28659896569272
11235,131.28659896569272
11236,131.28659896569272
11237,131.28659896569272
11238,131.28659896569272
11239,131.28659896569272
11240,131.28659896569272
11241,131.28659896569272
11242,131.28659896569272
11243,131.28659896569272
11244,131.28659896569272
11245,131.28659896569272
11246,131.28659896569272
11247,131.28659896569272
11248,131.28659896569272
11249,131.28659896569272
11250,131.28659896569272
11251,131.28659896569272
11252,131.28659896569272
11253,131.28659896569272
11254,131.28659896569272
11255,131.28659896569272
11256,131.28659896569272
11257,131.28659896569272
11258,131.28659896569272
11259,131.28659896569272
11260,131.28659896569272
11261,131.28659896569272
11262,131.28659896569272
11263,131.28659896569272
11264,131.28659896569272
11265,131.28659896569272
11266,131.28659896569272
11267,131.28659896569272
11268,131.28659896569272
11269,131.28659896569272
11270,131.28659896569272
11271,131.28659896569272
11272,131.28659896569272
11273,131.28659896569272
11274,131.28659896569272
11275,131.28659896569272
11276,131.28659896569272
11277,131.28659896569272
11278,131.28659896569272
11279,131.28659896569272
11280,131.28659896569272
11281,131.28659896569272
11282,131.28659896569272
11283,131.28659896569272
11284,131.28659896569272
11285,131.28659896569272
11286,131.28659896569272
11287,131.28659896569272
11288,131.28659896569272
11289,131.28659896569272
11290,131.28659896569272
11291,131.28659896569272
11292,131.28659896569272
11293,131.28659896569272
11294,131.28659896569272
11295,131.28659896569272
11296,131.28659896569272
11297,131.28659896569272
11298,131.28659896569272
11299,131.28659896569272
11300,131.28659896569272
11301,131.28659896569272
11302,131.28659896569272
11303,131.28659896569272
11304,131.28659896569272
11305,131.28659896569272
11306,131.28659896569272
11307,131.28659896569272
11308,131.28659896569272
11309,131.28659896569272
11310,131.28659896569272
11311,131.28659896569272
11312,131.28659896569272
11313,131.28659896569272
11314,131.28659896569272
11315,131.28659896569272
11316,131.28659896569272
11317,131.28659896569272
11318,131.28659896569272
11319,131.28659896569272
11320,131.28659896569272
11321,131.28659896569272
11322,131.28659896569272
11323,131.28659896569272
11324,131.28659896569272
11325,131.28659896569272
11326,131.28659896569272
11327,131.28659896569272
11328,131.28659896569272
11329,131.28659896569272
11330,131.28659896569272
11331,131.28659896569272
11332,131.28659896569272
11333,131.28659896569272
11334,131.28659896569272
11335,131.28659896569272
11336,131.28659896569272
11337,131.28659896569272
11338,131.28659896569272
11339,131.28659896569272
11340,131.28659896569272
11341,131.28659896569272
11342,131.28659896569272
11343,131.28659896569272
11344,131.28659896569272
11345,131.28659896569272
11346,131.28659896569272
11347,131.28659896569272
11348,131.28659896569272
11349,131.28659896569272
11350,131.28659896569272
11351,131.28659896569272
11352,131.28659896569272
11353,131.28659896569272
11354,131.28659896569272
11355,131.28659896569272
11356,131.28659896569272
11357,131.28659896569272
11358,131.28659896569272
11359,131.28659896569272
11360,131.28659896569272
11361,131.28659896569272
11362,131.28659896569272
11363,131.28659896569272
11364,131.28659896569272
11365,131.28659896569272
11366,131.28659896569272
11367,131.28659896569272
11368,131.28659896569272
11369,131.28659896569272
11370,131.28659896569272
11371,131.28659896569272
11372,131.28659896569272
11373,131.28659896569272
11374,131.28659896569272
11375,131.28659896569272
11376,131.28659896569272
11377,131.28659896569272
11378,131.28659896569272
11379,131.28659896569272
11380,131.28659896569272
11381,131.28659896569272
11382,131.28659896569272
11383,131.28659896569272
11384,131.28659896569272
11385,131.28659896569272
11386,131.28659896569272
11387,131.28659896569272
11388,131.28659896569272
11389,131.28659896569272
11390,131.28659896569272
11391,131.28659896569272
11392,131.28659896569272
11393,131.28659896569272
11394,131.28659896569272
11395,131.28659896569272
11396,131.28659896569272
11397,131.28659896569272
11398,131.28659896569272
11399,131.28659896569272
11400,131.28659896569272
11401,131.28659896569272
11402,131.28659896569272
11403,131.28659896569272
11404,131.28659896569272
11405,131.28659896569272
11406,131.28659896569272
11407,131.28659896569272
11408,131.28659896569272
11409,131.28659896569272
11410,131.28659896569272
11411,131.28659896569272
11412,131.28659896569272
11413,131.28659896569272
11414,131.28659896569272
11415,131.28659896569272
11416,131.28659896569272
11417,131.28659896569272
11418,131.28659896569272
11419,131.28659896569272
11420,131.28659896569272
11421,131.28659896569272
11422,131.28659896569272
11423,131.28659896569272
11424,131.28659896569272
11425,131.28659896569272
11426,131.28659896569272
11427,131.28659896569272
11428,131.28659896569272
11429,131.28659896569272
11430,131.28659896569272
11431,131.28659896569272
11432,131.28659896569272
11433,131.28659896569272
11434,131.28659896569272
11435,131.28659896569272
11436,131.28659896569272
